country,date,sector,value,timestamp
WORLD,12-10-2023,Domestic Aviation,1.01446,1697068800
WORLD,12-10-2023,International Aviation,1.63841,1697068800
Brazil,13-10-2023,Domestic Aviation,0.0244936,1697155200
Brazil,13-10-2023,International Aviation,0.0170617,1697155200
China,13-10-2023,Domestic Aviation,0.188863,1697155200
China,13-10-2023,International Aviation,0.0529811,1697155200
EU27 & UK,13-10-2023,Domestic Aviation,0.0450084,1697155200
EU27 & UK,13-10-2023,International Aviation,0.546469,1697155200
France,13-10-2023,Domestic Aviation,0.00480319,1697155200
France,13-10-2023,International Aviation,0.0521464,1697155200
Germany,13-10-2023,Domestic Aviation,0.00405213,1697155200
Germany,13-10-2023,International Aviation,0.084388,1697155200
India,13-10-2023,Domestic Aviation,0.0197676,1697155200
India,13-10-2023,International Aviation,0.0355935,1697155200
Italy,13-10-2023,Domestic Aviation,0.00611606,1697155200
Italy,13-10-2023,International Aviation,0.0427722,1697155200
Japan,13-10-2023,Domestic Aviation,0.0263861,1697155200
Japan,13-10-2023,International Aviation,0.0456727,1697155200
ROW,13-10-2023,Domestic Aviation,0.198426,1697155200
ROW,13-10-2023,International Aviation,0.730428,1697155200
Russia,13-10-2023,Domestic Aviation,0.045966,1697155200
Russia,13-10-2023,International Aviation,0.0184996,1697155200
Spain,13-10-2023,Domestic Aviation,0.0182724,1697155200
Spain,13-10-2023,International Aviation,0.0659919,1697155200
United Kingdom,13-10-2023,Domestic Aviation,0.0061699,1697155200
United Kingdom,13-10-2023,International Aviation,0.10584,1697155200
United States,13-10-2023,Domestic Aviation,0.490244,1697155200
United States,13-10-2023,International Aviation,0.199396,1697155200
WORLD,13-10-2023,Domestic Aviation,1.03915,1697155200
WORLD,13-10-2023,International Aviation,1.6461,1697155200
Brazil,14-10-2023,Domestic Aviation,0.0236085,1697241600
Brazil,14-10-2023,International Aviation,0.0156248,1697241600
China,14-10-2023,Domestic Aviation,0.179379,1697241600
China,14-10-2023,International Aviation,0.050796,1697241600
EU27 & UK,14-10-2023,Domestic Aviation,0.0367828,1697241600
EU27 & UK,14-10-2023,International Aviation,0.592387,1697241600
France,14-10-2023,Domestic Aviation,0.00437795,1697241600
France,14-10-2023,International Aviation,0.0623787,1697241600
Germany,14-10-2023,Domestic Aviation,0.00267775,1697241600
Germany,14-10-2023,International Aviation,0.0864901,1697241600
India,14-10-2023,Domestic Aviation,0.019397,1697241600
India,14-10-2023,International Aviation,0.0353438,1697241600
Italy,14-10-2023,Domestic Aviation,0.00535683,1697241600
Italy,14-10-2023,International Aviation,0.0457794,1697241600
Japan,14-10-2023,Domestic Aviation,0.026439,1697241600
Japan,14-10-2023,International Aviation,0.045229,1697241600
ROW,14-10-2023,Domestic Aviation,0.170202,1697241600
ROW,14-10-2023,International Aviation,0.745844,1697241600
Russia,14-10-2023,Domestic Aviation,0.0458561,1697241600
Russia,14-10-2023,International Aviation,0.0200439,1697241600
Spain,14-10-2023,Domestic Aviation,0.0170368,1697241600
Spain,14-10-2023,International Aviation,0.0845854,1697241600
United Kingdom,14-10-2023,Domestic Aviation,0.0038204,1697241600
United Kingdom,14-10-2023,International Aviation,0.108808,1697241600
United States,14-10-2023,Domestic Aviation,0.436953,1697241600
United States,14-10-2023,International Aviation,0.203278,1697241600
WORLD,14-10-2023,Domestic Aviation,0.938618,1697241600
WORLD,14-10-2023,International Aviation,1.70855,1697241600
Brazil,15-10-2023,Domestic Aviation,0.0284117,1697328000
Brazil,15-10-2023,International Aviation,0.0164235,1697328000
China,15-10-2023,Domestic Aviation,0.190178,1697328000
China,15-10-2023,International Aviation,0.052157,1697328000
EU27 & UK,15-10-2023,Domestic Aviation,0.0416154,1697328000
EU27 & UK,15-10-2023,International Aviation,0.580008,1697328000
France,15-10-2023,Domestic Aviation,0.00537035,1697328000
France,15-10-2023,International Aviation,0.0621353,1697328000
Germany,15-10-2023,Domestic Aviation,0.00307091,1697328000
Germany,15-10-2023,International Aviation,0.0852038,1697328000
India,15-10-2023,Domestic Aviation,0.0194015,1697328000
India,15-10-2023,International Aviation,0.0370862,1697328000
Italy,15-10-2023,Domestic Aviation,0.00550278,1697328000
Italy,15-10-2023,International Aviation,0.0468976,1697328000
Japan,15-10-2023,Domestic Aviation,0.026599,1697328000
Japan,15-10-2023,International Aviation,0.0455891,1697328000
ROW,15-10-2023,Domestic Aviation,0.181026,1697328000
ROW,15-10-2023,International Aviation,0.743446,1697328000
Russia,15-10-2023,Domestic Aviation,0.0468245,1697328000
Russia,15-10-2023,International Aviation,0.0190085,1697328000
Spain,15-10-2023,Domestic Aviation,0.0184612,1697328000
Spain,15-10-2023,International Aviation,0.0749786,1697328000
United Kingdom,15-10-2023,Domestic Aviation,0.0050706,1697328000
United Kingdom,15-10-2023,International Aviation,0.107756,1697328000
United States,15-10-2023,Domestic Aviation,0.437227,1697328000
United States,15-10-2023,International Aviation,0.200747,1697328000
WORLD,15-10-2023,Domestic Aviation,0.971284,1697328000
WORLD,15-10-2023,International Aviation,1.69446,1697328000
Brazil,16-10-2023,Domestic Aviation,0.0324124,1697414400
Brazil,16-10-2023,International Aviation,0.0163528,1697414400
China,16-10-2023,Domestic Aviation,0.181662,1697414400
China,16-10-2023,International Aviation,0.0474782,1697414400
EU27 & UK,16-10-2023,Domestic Aviation,0.0469839,1697414400
EU27 & UK,16-10-2023,International Aviation,0.554622,1697414400
France,16-10-2023,Domestic Aviation,0.00653551,1697414400
France,16-10-2023,International Aviation,0.0593648,1697414400
Germany,16-10-2023,Domestic Aviation,0.00405617,1697414400
Germany,16-10-2023,International Aviation,0.0815,1697414400
India,16-10-2023,Domestic Aviation,0.0195052,1697414400
India,16-10-2023,International Aviation,0.0321742,1697414400
Italy,16-10-2023,Domestic Aviation,0.00593359,1697414400
Italy,16-10-2023,International Aviation,0.0447893,1697414400
Japan,16-10-2023,Domestic Aviation,0.0262984,1697414400
Japan,16-10-2023,International Aviation,0.042496,1697414400
ROW,16-10-2023,Domestic Aviation,0.195148,1697414400
ROW,16-10-2023,International Aviation,0.715222,1697414400
Russia,16-10-2023,Domestic Aviation,0.0442066,1697414400
Russia,16-10-2023,International Aviation,0.0184923,1697414400
Spain,16-10-2023,Domestic Aviation,0.0178048,1697414400
Spain,16-10-2023,International Aviation,0.0723229,1697414400
United Kingdom,16-10-2023,Domestic Aviation,0.00671889,1697414400
United Kingdom,16-10-2023,International Aviation,0.103974,1697414400
United States,16-10-2023,Domestic Aviation,0.463102,1697414400
United States,16-10-2023,International Aviation,0.200241,1697414400
WORLD,16-10-2023,Domestic Aviation,1.00932,1697414400
WORLD,16-10-2023,International Aviation,1.62708,1697414400
Brazil,17-10-2023,Domestic Aviation,0.0320261,1697500800
Brazil,17-10-2023,International Aviation,0.0166945,1697500800
China,17-10-2023,Domestic Aviation,0.176453,1697500800
China,17-10-2023,International Aviation,0.0491323,1697500800
EU27 & UK,17-10-2023,Domestic Aviation,0.0437652,1697500800
EU27 & UK,17-10-2023,International Aviation,0.533931,1697500800
France,17-10-2023,Domestic Aviation,0.00507758,1697500800
France,17-10-2023,International Aviation,0.0563135,1697500800
Germany,17-10-2023,Domestic Aviation,0.00417111,1697500800
Germany,17-10-2023,International Aviation,0.0805036,1697500800
India,17-10-2023,Domestic Aviation,0.0179823,1697500800
India,17-10-2023,International Aviation,0.0329155,1697500800
Italy,17-10-2023,Domestic Aviation,0.00567297,1697500800
Italy,17-10-2023,International Aviation,0.042751,1697500800
Japan,17-10-2023,Domestic Aviation,0.0262374,1697500800
Japan,17-10-2023,International Aviation,0.0448829,1697500800
ROW,17-10-2023,Domestic Aviation,0.190191,1697500800
ROW,17-10-2023,International Aviation,0.698346,1697500800
Russia,17-10-2023,Domestic Aviation,0.042669,1697500800
Russia,17-10-2023,International Aviation,0.0177074,1697500800
Spain,17-10-2023,Domestic Aviation,0.017167,1697500800
Spain,17-10-2023,International Aviation,0.0694353,1697500800
United Kingdom,17-10-2023,Domestic Aviation,0.00636069,1697500800
United Kingdom,17-10-2023,International Aviation,0.102662,1697500800
United States,17-10-2023,Domestic Aviation,0.462695,1697500800
United States,17-10-2023,International Aviation,0.196628,1697500800
WORLD,17-10-2023,Domestic Aviation,0.992019,1697500800
WORLD,17-10-2023,International Aviation,1.59024,1697500800
Brazil,18-10-2023,Domestic Aviation,0.0326732,1697587200
Brazil,18-10-2023,International Aviation,0.0168607,1697587200
China,18-10-2023,Domestic Aviation,0.1789,1697587200
China,18-10-2023,International Aviation,0.0515816,1697587200
EU27 & UK,18-10-2023,Domestic Aviation,0.0441266,1697587200
EU27 & UK,18-10-2023,International Aviation,0.529803,1697587200
France,18-10-2023,Domestic Aviation,0.00495992,1697587200
France,18-10-2023,International Aviation,0.053424,1697587200
Germany,18-10-2023,Domestic Aviation,0.00420858,1697587200
Germany,18-10-2023,International Aviation,0.0799366,1697587200
India,18-10-2023,Domestic Aviation,0.0197664,1697587200
India,18-10-2023,International Aviation,0.0352341,1697587200
Italy,18-10-2023,Domestic Aviation,0.0055061,1697587200
Italy,18-10-2023,International Aviation,0.0411087,1697587200
Japan,18-10-2023,Domestic Aviation,0.0259951,1697587200
Japan,18-10-2023,International Aviation,0.0460058,1697587200
ROW,18-10-2023,Domestic Aviation,0.194488,1697587200
ROW,18-10-2023,International Aviation,0.709322,1697587200
Russia,18-10-2023,Domestic Aviation,0.0427902,1697587200
Russia,18-10-2023,International Aviation,0.0179825,1697587200
Spain,18-10-2023,Domestic Aviation,0.0181225,1697587200
Spain,18-10-2023,International Aviation,0.0670321,1697587200
United Kingdom,18-10-2023,Domestic Aviation,0.00604043,1697587200
United Kingdom,18-10-2023,International Aviation,0.101868,1697587200
United States,18-10-2023,Domestic Aviation,0.460494,1697587200
United States,18-10-2023,International Aviation,0.19503,1697587200
WORLD,18-10-2023,Domestic Aviation,0.999233,1697587200
WORLD,18-10-2023,International Aviation,1.60182,1697587200
Brazil,19-10-2023,Domestic Aviation,0.0326858,1697673600
Brazil,19-10-2023,International Aviation,0.0167087,1697673600
China,19-10-2023,Domestic Aviation,0.181371,1697673600
China,19-10-2023,International Aviation,0.0538133,1697673600
EU27 & UK,19-10-2023,Domestic Aviation,0.0444854,1697673600
EU27 & UK,19-10-2023,International Aviation,0.543427,1697673600
France,19-10-2023,Domestic Aviation,0.00552524,1697673600
France,19-10-2023,International Aviation,0.0565495,1697673600
Germany,19-10-2023,Domestic Aviation,0.00418939,1697673600
Germany,19-10-2023,International Aviation,0.0819617,1697673600
India,19-10-2023,Domestic Aviation,0.0198922,1697673600
India,19-10-2023,International Aviation,0.0336891,1697673600
Italy,19-10-2023,Domestic Aviation,0.00556304,1697673600
Italy,19-10-2023,International Aviation,0.0430659,1697673600
Japan,19-10-2023,Domestic Aviation,0.0260196,1697673600
Japan,19-10-2023,International Aviation,0.0453023,1697673600
ROW,19-10-2023,Domestic Aviation,0.200492,1697673600
ROW,19-10-2023,International Aviation,0.709437,1697673600
Russia,19-10-2023,Domestic Aviation,0.0431295,1697673600
Russia,19-10-2023,International Aviation,0.0167539,1697673600
Spain,19-10-2023,Domestic Aviation,0.0181829,1697673600
Spain,19-10-2023,International Aviation,0.0676188,1697673600
United Kingdom,19-10-2023,Domestic Aviation,0.00565449,1697673600
United Kingdom,19-10-2023,International Aviation,0.105902,1697673600
United States,19-10-2023,Domestic Aviation,0.480864,1697673600
United States,19-10-2023,International Aviation,0.203029,1697673600
WORLD,19-10-2023,Domestic Aviation,1.02894,1697673600
WORLD,19-10-2023,International Aviation,1.62216,1697673600
Brazil,20-10-2023,Domestic Aviation,0.0330798,1697760000
Brazil,20-10-2023,International Aviation,0.0172613,1697760000
China,20-10-2023,Domestic Aviation,0.193516,1697760000
China,20-10-2023,International Aviation,0.0538589,1697760000
EU27 & UK,20-10-2023,Domestic Aviation,0.0452527,1697760000
EU27 & UK,20-10-2023,International Aviation,0.54361,1697760000
France,20-10-2023,Domestic Aviation,0.00600752,1697760000
France,20-10-2023,International Aviation,0.0565604,1697760000
Germany,20-10-2023,Domestic Aviation,0.00370489,1697760000
Germany,20-10-2023,International Aviation,0.0825895,1697760000
India,20-10-2023,Domestic Aviation,0.0197018,1697760000
India,20-10-2023,International Aviation,0.035687,1697760000
Italy,20-10-2023,Domestic Aviation,0.00541614,1697760000
Italy,20-10-2023,International Aviation,0.0387656,1697760000
Japan,20-10-2023,Domestic Aviation,0.0266953,1697760000
Japan,20-10-2023,International Aviation,0.0464984,1697760000
ROW,20-10-2023,Domestic Aviation,0.199276,1697760000
ROW,20-10-2023,International Aviation,0.730511,1697760000
Russia,20-10-2023,Domestic Aviation,0.0449555,1697760000
Russia,20-10-2023,International Aviation,0.0184806,1697760000
Spain,20-10-2023,Domestic Aviation,0.0189185,1697760000
Spain,20-10-2023,International Aviation,0.0726209,1697760000
United Kingdom,20-10-2023,Domestic Aviation,0.00598659,1697760000
United Kingdom,20-10-2023,International Aviation,0.10558,1697760000
United States,20-10-2023,Domestic Aviation,0.490631,1697760000
United States,20-10-2023,International Aviation,0.196225,1697760000
WORLD,20-10-2023,Domestic Aviation,1.05311,1697760000
WORLD,20-10-2023,International Aviation,1.64213,1697760000
Brazil,21-10-2023,Domestic Aviation,0.030843,1697846400
Brazil,21-10-2023,International Aviation,0.0164786,1697846400
China,21-10-2023,Domestic Aviation,0.183317,1697846400
China,21-10-2023,International Aviation,0.0530158,1697846400
EU27 & UK,21-10-2023,Domestic Aviation,0.0360236,1697846400
EU27 & UK,21-10-2023,International Aviation,0.576421,1697846400
France,21-10-2023,Domestic Aviation,0.00455076,1697846400
France,21-10-2023,International Aviation,0.0617169,1697846400
Germany,21-10-2023,Domestic Aviation,0.00258578,1697846400
Germany,21-10-2023,International Aviation,0.0854305,1697846400
India,21-10-2023,Domestic Aviation,0.0194332,1697846400
India,21-10-2023,International Aviation,0.0361365,1697846400
Italy,21-10-2023,Domestic Aviation,0.00509987,1697846400
Italy,21-10-2023,International Aviation,0.0438259,1697846400
Japan,21-10-2023,Domestic Aviation,0.0264422,1697846400
Japan,21-10-2023,International Aviation,0.0452281,1697846400
ROW,21-10-2023,Domestic Aviation,0.168662,1697846400
ROW,21-10-2023,International Aviation,0.735071,1697846400
Russia,21-10-2023,Domestic Aviation,0.0445544,1697846400
Russia,21-10-2023,International Aviation,0.0204017,1697846400
Spain,21-10-2023,Domestic Aviation,0.0170124,1697846400
Spain,21-10-2023,International Aviation,0.0822646,1697846400
United Kingdom,21-10-2023,Domestic Aviation,0.00382937,1697846400
United Kingdom,21-10-2023,International Aviation,0.105601,1697846400
United States,21-10-2023,Domestic Aviation,0.435863,1697846400
United States,21-10-2023,International Aviation,0.199693,1697846400
WORLD,21-10-2023,Domestic Aviation,0.945138,1697846400
WORLD,21-10-2023,International Aviation,1.68245,1697846400
Brazil,22-10-2023,Domestic Aviation,0.0284743,1697932800
Brazil,22-10-2023,International Aviation,0.0165897,1697932800
China,22-10-2023,Domestic Aviation,0.188573,1697932800
China,22-10-2023,International Aviation,0.0511711,1697932800
EU27 & UK,22-10-2023,Domestic Aviation,0.041618,1697932800
EU27 & UK,22-10-2023,International Aviation,0.575107,1697932800
France,22-10-2023,Domestic Aviation,0.00543108,1697932800
France,22-10-2023,International Aviation,0.0627823,1697932800
